Name,Type,Address,Town,State,AddressNote,Latitude,Longitude,Parking,ParkingAccessible,ParkingNote,AdultChange,ChangingPlaces,BabyChange,BabyCareRoom,DumpPoint,DPWashout,DPAfterHours,DumpPointNote,OpeningHours,OpeningHoursNote,Male,Female,Unisex,AllGender,Ambulant,Accessible,ToiletNote,Shower
Apex Park,Park or reserve,Sunbury Road,Sunbury,VIC,,-37.58494726,144.7422786,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,BBQ and playground facilities are available close by. Access currently difficult due to road works which are expected to continue until late 2023,FALSE
Sports Reserve,Sporting facility,85 Section Road,Greenvale,VIC,New playground and bbq constructed,-37.63512826,144.8709433,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,New semi automatic exeloo,FALSE
Bicentennial Park,Park or reserve,Craigieburn Golf Course,Craigieburn,VIC,,-37.59775666,144.9218079,TRUE,FALSE,The car park is located inside the entrance to Craigieburn Golf Course.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,BBQ and playground facilities are available.,FALSE
DS Aitken Reserve,Park or reserve,Dianne Avenue,Craigieburn,VIC,,-37.59629119,144.9328591,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,Currently closed,"open 6.00am -6.00pm 7 days during winter
open 6.00am - 8.30pm 7 day during summer",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"Playground and seating close by.
New semi automatic exeloo installed",FALSE
Laffan Reserve,Park or reserve,670 Donnybrook Road,Craigieburn,VIC,,-37.54138865,144.9542853,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open and operational.  Access is difficult due to road works during September 2023,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Dallas Shops,Shopping centre,20 Dargie Court,Dallas,VIC,,-37.67259535,144.9308189,TRUE,TRUE,Shopping centre car park available next to toilets.,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,"open 6.00am -6.00pm 7 days during winter
open 6.00am - 8.30pm 7 days during winter",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Semi automatic exeloo,FALSE
Town Park,Park or reserve,57 Pearcedale Parade,Broadmeadows,VIC,,-37.6787411,144.9175407,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,"open 6.00am -6.00pm 7 days during winter
open 6.00am -8.30pm 7 days during summer ",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Semi automatic exeloo,FALSE
Roper Reserve 2,Park or reserve,217 Camp Road,Broadmeadows,VIC,,-37.69150216,144.9359546,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,"open 6.00am - 6.00pm 7 days during winter
open 6.00am - 8.30pm 7 days during summer ",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Other facilities include playground, lake, picnic tables and BBQ's.",TRUE
Seth Raistrick Reserve,Park or reserve,Campbell Street,Campbellfield,VIC,,-37.67714943,144.9575361,TRUE,FALSE,Adjacent to the reserve carpark.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Old Westmeadows Hall,Park or reserve,Raleigh Street,Westmeadows,VIC,,-37.67730608,144.888706,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,BBQ and seating is closeby,FALSE
Westmeadows,Park or reserve,Fawkner Street,Westmeadows,VIC,,-37.67611785,144.887701,TRUE,FALSE,Car park entrance is adjacent to old bluestone bridge.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Other facilities include picnic area and BBQ's.,FALSE
Maude Street Mall,Shopping centre,Fraser Street,Shepparton,VIC,,-36.38038655,145.4002369,FALSE,TRUE,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: 8am-8pm,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,MLAK key required for Shower,TRUE
John Pick Playground,Park or reserve,460 Wyndham Street,Shepparton,VIC,,-36.38694278,145.3973864,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Con Palling Reserve,Park or reserve,Wyndham Street,Shepparton,VIC,,-36.39038037,145.3970249,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Harry Bird,Park or reserve,28 Fitzjohn Street,Shepparton,VIC,,-36.39100185,145.3927549,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Ferrari Park,Park or reserve,166 A300,Mooroopna,VIC,,-36.39508196,145.353904,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
McLennan Street,Other,69 McLennan Street,Mooroopna,VIC,,-36.39449366,145.3602775,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Cussen Park,Park or reserve,Ross Street,Tatura,VIC,,-36.43084424,145.2228835,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Stuart Mock Place,Park or reserve,Francis Street,Tatura,VIC,,-36.4407428,145.2275922,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Mactier Gardens,Park or reserve,Flanagan Place,Tatura,VIC,,-36.44089403,145.2318634,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE
Jaycee Park,Park or reserve,River Road,Murchison,VIC,,-36.60855237,145.2167935,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
River Bank Gardens,Park or reserve,Stevenson Street,Murchison,VIC,,-36.61570137,145.2164499,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Judd Park Merrigum,Park or reserve,Morrissey Street,Merrigum,VIC,,-36.37224668,145.1304092,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Larsen Park,Park or reserve,Victoria Road,Tallygaroopna,VIC,,-36.23951841,145.4345373,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Country Women's Association Gardens,Park or reserve,Mary Street,Dookie,VIC,,-36.32769632,145.6842056,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Undera Wayside Stop,Park or reserve,Echuca-Mooroopna Road,Undera,VIC,,-36.2782492,145.2234043,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Queens Gardens,Park or reserve,Welsford Street,Shepparton,VIC,,-36.37828057,145.3992278,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Ducat Reserve,Park or reserve,Patterson Road,Shepparton,VIC,,-36.39557528,145.417657,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Langwarrin Hall,Park or reserve,183N Cranbourne-Frankston Road,Langwarrin,VIC,,-38.15168073,145.1917571,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
George Pentland Botanic Gardens,Park or reserve,41N Williams Street,Frankston,VIC,Located on the NE corner at Foot Street,-38.15328386,145.1286915,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 7am-6pm,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Ballam Park Playground,Park or reserve,260 Cranbourne Road,Frankston,VIC,"Located east of the playground, near the Homestead.",-38.15261934,145.1601801,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Jubilee Park Adrian Butler Oval,Sporting facility,"83-85 Hillcrest Road, Frankston",Frankston,VIC,,-38.15230962,145.1438259,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Jubilee Park Netball Courts,Sporting facility,Hillcrest Road,Frankston,VIC,,-38.15235418,145.146925,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Variable hours,Facilities are only open for special events,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Montague Park,Park or reserve,Kars Street,Frankston South,VIC,,-38.15465097,145.1188997,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Baxter Park Football Pavilion (Bombers - oval 6),Sporting facility,5/294N Frankston-Flinders Road,Frankston South,VIC,,-38.19467675,145.1398468,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Baxter Park Cricket Pavilion,Sporting facility,3/294N Frankston-Flinders Road,Frankston South,VIC,,-38.19242845,145.1440656,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
East Seaford Reserve,Park or reserve,Brunel Road,Seaford,VIC,,-38.10774176,145.1422744,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Seaford North Reserve,Park or reserve,Railway Parade,Seaford,VIC,,-38.1017436,145.1287608,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Frankston Football Club,Park or reserve,High Street,Frankston,VIC,Located SW at High Street,-38.14775449,145.118823,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Variable hours,Facilities are only open for special events,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Seaford Park (RF Miles) Football/Cricket Pavilion,Park or reserve,22R Seaford Road,Seaford,VIC,,-38.10926796,145.1286279,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Variable hours,Facilities are only open for special events,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Elisabeth Murdoch Arboretum,Other,Cranbourne-Frankston Road,Langwarrin,VIC,,-38.15485081,145.1762674,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Variable hours,Accessible upon request,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Olivers Hill Boat Ramp,Other,Nepean Highway,Frankston South,VIC,,-38.15382801,145.1092271,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Seaford Foreshore - Near Long Island Tennis,Sporting facility,10N Nepean Highway,Seaford,VIC,,-38.12855818,145.1234645,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Seaford Foreshore - Opposite McCulloch Avenue,Other,10N Nepean Highway,Seaford,VIC,,-38.12114792,145.1243265,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Seaford Foreshore - Opposite Seaford Road,Other,Nepean Highway,Seaford,VIC,,-38.10997049,145.1254836,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Seaford Life Saving Club,Park or reserve,Nepean Highway,Seaford,VIC,,-38.10329217,145.1247317,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Seaford Foreshore - Opposite Armstrongs Road,Other,Nepean Highway,Seaford,VIC,,-38.09405915,145.1252241,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Frankston Foreshore Car Park,Other,527 State Route 3,Frankston,VIC,Located opposite Fernery Lane.,-38.15027774,145.1142685,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No lighting or handwash in this facility.,FALSE
George Pentland Botanic Gardens,Park or reserve,Foot Street,Frankston,VIC,Located on the NE corner at Foot Street,-38.15351963,145.1321975,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: 7am-6pm,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Witternberg Reserve Playground,Park or reserve,12R Witternberg Avenue,Frankston South,VIC,,-38.17111617,145.160903,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Robinsons Park Community Pavilion,Sporting facility,Robinsons Road,Frankston South,VIC,,-38.17566725,145.1585192,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Variable hours,Facilities are only open for special events,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Frankston Memorial Park,Park or reserve,63N Cranbourne Road,Frankston,VIC,,-38.14679576,145.134537,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Riviera Park Cricket/Rugby Pavilion,Sporting facility,Eel Race Road,Seaford,VIC,,-38.08681904,145.1321669,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Variable hours,Facilities are only open for special events,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Delacombe Park Reserve,Park or reserve,Towerhill Road,Frankston South,VIC,,-38.16150234,145.1267954,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Station Street & Broughton Street,Other,Corner Broughton and Station Streets,Seaford,VIC,,-38.10316234,145.1263581,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Young Street - Transit Interchange,Other,69V Young Street,Frankston,VIC,,-38.14261438,145.1258593,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Lawton Reserve,Park or reserve,Barretts Road,Langwarrin South,VIC,,-38.183623,145.177282,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Lloyd Park,Sporting facility,185N Cranbourne-Frankston Road,Langwarrin,VIC,Located near Scouts Hall & tennis courts,-38.14943583,145.1885558,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Atkinson Park,Park or reserve,Wellington Street,Kerang,VIC,,-35.73534845,143.9154883,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Kerang Safeway,Shopping centre,Shadforth Street,Kerang,VIC,,-35.73479018,143.9166048,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Scoresby Street,Park or reserve,Scoresby Street,Kerang,VIC,,-35.73272458,143.9212103,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Kerang Railway Station,Train station,Scoresby Street,Kerang,VIC,,-35.7330595,143.9242806,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 7:30am-9:15pm,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Airport Road,Airport,Airport Road,Kerang,VIC,,-35.746668,143.9353114,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Variable hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Guthrie Street,Park or reserve,Guthrie Street,Quambatook,VIC,,-35.85196053,143.5211341,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Browning Avenue,Park or reserve,Browning Avenue,Murrabit,VIC,,-35.52705633,143.9553984,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Browning Avenue,Other,Browning Avenue,Murrabit,VIC,,-35.5278225,143.9559043,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Variable hours,Open for the Murrabit Market.,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Punt Road,Park or reserve,Off Punt Road,Koondrook,VIC,,-35.64171831,144.1311397,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Gateway To Gannawarra,Other,Murray Valley Highway,Cohuna,VIC,,-35.80835352,144.2211307,FALSE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Cohuna Memorial Hall and Civic Centre,Other,Market Street,Cohuna,VIC,,-35.81072611,144.2215494,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,"Unisex disabled toilet is open 24 hours, Male and female toilets are opened specifically for events at hall or civic centre",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE
Island Road,Park or reserve,Cohuna Island Road,Cohuna,VIC,,-35.80779523,144.2242568,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
King George Street 1,Sporting facility,King George Street,Leitchville,VIC,,-35.90360838,144.3014859,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Public Toilets available via seperate entrance to the Leitchville Swimming Pool.,TRUE
Leitchville Recreation Reserve,Park or reserve,Queen Mary Avenue,Leitchville,VIC,,-35.90433416,144.2971595,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Gorton Drive 1,Other,Gorton Drive,Mystic Park,VIC,,-35.58327647,143.7604358,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Gorton Drive 2,Other,Gorton Drive,Mystic Park,VIC,,-35.59079554,143.7657182,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Donald-Swan Hill Road,Park or reserve,Donald-Swan Hill Road,Lalbert,VIC,,-35.67216932,143.3750324,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Lake Meran,Park or reserve,Lake Meran Track,Lake Meran,VIC,,-35.86874972,143.8025131,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Riverbank 2,Other,Great Ocean Road,Anglesea,VIC,,-38.40751028,144.186667,TRUE,FALSE,Gravel Car Park,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"Visitor information centre attached, bbq facilities available",FALSE
Riverbank 1,Park or reserve,Anglesea Riverbank,Anglesea,VIC,Attached to Visitor Information Centre,-38.4103702,144.1870944,TRUE,TRUE,Sealed car park,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"- 3 Female cubicles
- 3 Unisex cubicles
- 1 Accessible/Baby Change cubicle",FALSE
Coogoorah Park,Park or reserve,River Reserve Road,Anglesea,VIC,,-38.40283128,144.1834349,TRUE,FALSE,Gravel car park,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Aireys Inlet,Park or reserve,Inlet Crescent,Aireys Inlet,VIC,,-38.46614866,144.0983983,TRUE,FALSE,Gravel Car Park,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Bells Beach,Beach,Jarosite Road,Bells Beach,VIC,,-38.36831193,144.2827868,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Ellimatta Road,Other,Ellimatta Road,Anglesea,VIC,,-38.39884105,144.2018436,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Bellbrae Reserve,Park or reserve,Off Great Ocean Road,Bellbrae West,VIC,,-38.33612694,144.2642535,TRUE,FALSE,Gravel Car Park,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Dickins Road,Other,Dickins Road,Freshwater Creek,VIC,,-38.25741129,144.2794978,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Gilbert Street Shopping Centre,Shopping centre,Gilbert Street,Torquay,VIC,,-38.33258223,144.3240195,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 7am-8pm,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Moriac lions park,Park or reserve,Cape Otway Road,Moriac,VIC,,-38.2406834,144.174106,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Palmer Street,Park or reserve,Palmer Street,Winchelsea,VIC,,-38.24297552,143.9909827,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Barwon Terrace,Car park,Barwon Terrace,Winchelsea,VIC,,-38.24087451,143.9906097,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Winchelsea Reserve,Park or reserve,Hopkins Street,Winchelsea,VIC,,-38.23941942,143.9977736,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
